ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;NIVEL;CARGO;NOME_CARGO;APROVADA;DISTRIBUIDA;OCUPADA;VAGO;;Cliente;Tema;Fonte;Data Carga;Origem Dados;Periodicidade;Responsável;Versão Script;Ambiente Execução
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481327;TECNICO AGRICOLA;77;77;2;75;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481333;TEC DE COLONIZACAO;39;39;23;16;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481334;TECNICO DE CONTABILIDADE;111;109;63;48;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481337;TECNICO DE LABORATORIO;46;46;0;46;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481341;TECNICO DE NIVEL MEDIO;6;6;6;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481342;TECNICO DE PROCESSAMENTO DADOS;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481347;TEC EM AGRICULTURA E PECUARIA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481357;TECNICO EM ESTRADAS;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481360;TECNICO EM MANUTENCAO;4;4;0;4;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481368;TEC EM MKT PROPAGANDA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481376;TEC EM RECURSOS HIDRICOS;2;2;1;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481379;TEC EM SECRETARIADO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481385;TECNICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481389;TECNOLOGISTA;2;2;0;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481390;TELEFONISTA;9;9;9;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NI;481395;TRADUTOR EM EXTINCAO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;9001;MEDICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;9027;TECNICO EM ASSUNTOS EDUCACIONAIS;5;5;3;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;15001;TECNICO DE PLANEJAMENTO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;60011;PROFESSOR DE 1 E 2 GRAUS;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;68017;ENGENHEIRO DE SEGURANCA DO TRABALHO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;68075;SUPERVISOR DE PUBLICACOES OFICIAIS;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;403004;TECNICO DE PLANEJAMENTO;34;34;28;6;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;403008;ANALISTA DE COMERCIO EXTERIOR;37;20;19;18;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;403011;TECNICO ESPECIALIZADO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;405001;PESQUISADOR;53;0;0;53;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;406002;TECNOLOGISTA;72;0;0;72;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;407001;ANALISTA EM CIENCIA E TECNOLOGIA;75;0;0;75;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;409001;FISCAL FEDERAL AGROPECUARIO;3639;3613;2744;895;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476001;ARQUITETO;4;4;3;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476002;ECONOMISTA;39;39;36;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476005;ENGENHEIRO;23;23;22;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476007;ENGENHEIRO AGRONOMO;11;11;4;7;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476009;ENGENHEIRO FLORESTAL;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476010;ENGENHEIRO CIVIL;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476013;ENGENHEIRO DE OPERACOES;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476014;ENGENHEIRO DE PESCA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476018;ESTATISTICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480002;ADMINISTRADOR;78;78;73;5;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480015;ANALISTA DE INFORMACOES;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480026;ANALISTA DE SISTEMA;36;36;19;17;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480047;ARQUIVISTA;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480060;ASSISTENTE JURIDICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480061;ASSISTENTE SOCIAL;15;14;7;8;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480067;BIBLIOTECARIO;20;19;8;12;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480072;BIOMEDICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480087;CONTADOR;23;23;19;4;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480090;DENTISTA;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480096;ECONOMISTA;15;15;0;15;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480097;ECONOMISTA DOMESTICO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480100;EDUCADOR;15;15;0;15;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480103;ENFERMEIRO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480106;ENGENHEIRO;16;16;0;16;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480108;ENGENHEIRO AGRONOMO;12;7;0;12;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480109;ENGENHEIRO CIVIL;2;2;0;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480115;ENGENHEIRO FLORESTAL;2;2;1;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480116;ENGENHEIRO MECANICO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480120;ESPECIALISTA DE NIVEL SUPERIOR;3;3;2;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480122;ESTATISTICO;9;9;0;9;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480123;EXTENCIONISTA;44;44;0;44;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480124;FARMACEUTICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480134;FISCAL TRIBUTARIO DO CAFE;2;2;0;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480137;GEOGRAFO;5;5;4;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480140;INSPETOR DE CAFE;11;11;0;11;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480144;JORNALISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480151;MEDICO;30;30;9;21;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480155;MEDICO VETERINARIO;582;582;2;580;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480156;METEOROLOGISTA;78;78;63;15;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480173;PESQUISADOR CIENCIA EXATA E DA NATUREZA;20;20;16;4;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480176;PESQUISADOR EM TEC E CIEN AGRICOLAS;22;22;19;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
